Tokenizer,Vocabulary Size,average compression,average code compression,average english compression,average multilingual compression,ar Compression,arxiv_test Compression,arxiv_train Compression,arz Compression,b3g_test Compression,b3g_train Compression,bg Compression,c Compression,c# Compression,c++ Compression,c4_train Compression,ca Compression,ccnet_test Compression,ccnet_train Compression,cs Compression,da Compression,dart Compression,de Compression,deduped_code_test Compression,deduped_code_train Compression,elixir Compression,en Compression,es Compression,fa Compression,fi Compression,fr Compression,go Compression,haskell Compression,hr Compression,hu Compression,id Compression,it Compression,ja Compression,java Compression,javascript Compression,ko Compression,kotlin Compression,lua Compression,markdown Compression,math_train Compression,mmlu Compression,nb Compression,nl Compression,perl Compression,php Compression,pl Compression,pt Compression,python Compression,ro Compression,ru Compression,ruby Compression,rust Compression,scala Compression,shell Compression,sl Compression,sr Compression,stack_exchange_test Compression,stack_exchange_train Compression,sv Compression,swift Compression,typescript Compression,uk Compression,vi Compression,wikipedia_test Compression,wikipedia_train Compression,zh Compression,average code renyi,average english renyi,average multilingual renyi,average renyi,cp,mp,msl,mt,nc,nrn,rsc,sp,u64,vs,ar Token Count,arxiv_test Token Count,arxiv_train Token Count,arz Token Count,b3g_test Token Count,b3g_train Token Count,bg Token Count,c Token Count,c# Token Count,c++ Token Count,c4_train Token Count,ca Token Count,ccnet_test Token Count,ccnet_train Token Count,cs Token Count,da Token Count,dart Token Count,de Token Count,deduped_code_test Token Count,deduped_code_train Token Count,elixir Token Count,en Token Count,es Token Count,fa Token Count,fi Token Count,fr Token Count,go Token Count,haskell Token Count,hr Token Count,hu Token Count,id Token Count,it Token Count,ja Token Count,java Token Count,javascript Token Count,ko Token Count,kotlin Token Count,lua Token Count,markdown Token Count,math_train Token Count,mmlu Token Count,nb Token Count,nl Token Count,perl Token Count,php Token Count,pl Token Count,pt Token Count,python Token Count,ro Token Count,ru Token Count,ruby Token Count,rust Token Count,scala Token Count,shell Token Count,sl Token Count,sr Token Count,stack_exchange_test Token Count,stack_exchange_train Token Count,sv Token Count,swift Token Count,typescript Token Count,uk Token Count,vi Token Count,wikipedia_test Token Count,wikipedia_train Token Count,zh Token Count,average c/e compression
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_100000,100000.0,0.8379716265,0.7446762683,0.8814730758,0.8877655355,0.7617234814,0.8226822059,0.824851232,0.7507962859,0.9293306573,0.8949523315,1.08798898,0.7011257872,0.7173280033,0.7128613686,0.8703475757,0.9154118857,0.8620777066,0.8670235468,0.975886663,0.924174887,0.7333177717,0.8594123973,0.7359007187,0.7238764129,0.7726943062,0.8535697279,0.8670479629,0.7197973811,0.8875740034,0.9310989168,0.7017257986,0.8162908177,0.9477814179,0.9299876914,0.7439639106,0.9761924589,0.7750446628,0.7114551993,0.7363967844,0.5969330056,0.7268954217,0.7533823873,0.7400337856,0.8622968908,0.8809142111,0.9174970829,0.972920045,0.7744321662,0.7315124759,0.9116315453,0.8349827046,0.7310453882,0.9213703188,1.043207549,0.7756480917,0.7391053387,0.7535323172,0.7604925259,0.9488123923,1.084331265,0.7999662672,0.7990280335,0.9370760329,0.7571733462,0.7452381045,1.075746787,0.7547008584,0.9353486108,0.9229617443,0.6921079567,0.4755810673,0.4532501413,0.5265345107,0.5009531543,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,100000.0,804965.0,3814241.0,2897026.0,1572476.0,6942350.0,6113167.0,597084.0,1449288.0,740030.0,1853004.0,524649.0,290235.0,1125664.0,1044179.0,1172197.0,402017.0,823092.0,425141.0,1488148.0,1110341.0,776676.0,715224.0,424622.0,494788.0,675545.0,448461.0,1221739.0,1153112.0,448711.0,145823.0,213566.0,972972.0,1410820.0,838043.0,806015.0,435468.0,566929.0,1618963.0,958511.0,4167048.0,62093.0,400237.0,548975.0,1495753.0,840254.0,230754.0,236078.0,1159476.0,271936.0,437129.0,554486.0,1765784.0,884393.0,492063.0,646572.0,450930.0,815788.0,824211.0,323250.0,768088.0,577134.0,445655.0,173108.0,808853.0,911050.0,670101.0,0.778875470175
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_98000,98000.0,0.8396641833,0.7454915841,0.8830520444,0.8904489213,0.7671797405,0.8238577001,0.8255473808,0.7614393736,0.9307090548,0.8962309672,1.090951829,0.7018441894,0.7182498294,0.7137138766,0.8715768309,0.9199284664,0.8638054401,0.8683969291,0.9782610325,0.9275289022,0.7338942038,0.8639991267,0.7364481387,0.7245805088,0.7736971386,0.8550770299,0.8678341055,0.7222704717,0.8892426102,0.9325211202,0.7025247423,0.8172202936,0.9491776027,0.9305552898,0.7506871266,0.9776773576,0.7772041874,0.7124153599,0.736999778,0.5989233855,0.7277903715,0.7544336101,0.7414042028,0.8638437098,0.8826166527,0.9184942702,0.9744583566,0.7755515504,0.7323482375,0.9122241449,0.8358103376,0.7318278341,0.9252362414,1.045827924,0.7761306983,0.7396051121,0.7543264123,0.7613224694,0.950541049,1.086786419,0.8005771844,0.7995883732,0.9404184882,0.7581581503,0.7458230516,1.078230644,0.755415851,0.9378776332,0.9258773734,0.6941932632,0.475985623,0.4538842788,0.5268580867,0.5013424215,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,98000.0,810731.0,3819691.0,2899471.0,1594767.0,6952647.0,6121901.0,598710.0,1450773.0,740981.0,1855220.0,525390.0,291667.0,1127920.0,1045833.0,1175049.0,403476.0,823739.0,427410.0,1489255.0,1111421.0,777684.0,716487.0,425007.0,496488.0,676815.0,449146.0,1223130.0,1154425.0,449372.0,145912.0,215496.0,974452.0,1414751.0,839174.0,806675.0,436920.0,567627.0,1621222.0,960286.0,4174523.0,62213.0,400672.0,549843.0,1497915.0,841214.0,230904.0,236312.0,1160717.0,273077.0,438227.0,554831.0,1766978.0,885325.0,492600.0,647750.0,451951.0,816411.0,824789.0,324403.0,769087.0,577587.0,446684.0,173272.0,811040.0,913928.0,672120.0,0.779881699175
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_96000,96000.0,0.8410366312,0.7462882409,0.8844266772,0.8923949754,0.7681298071,0.8249542528,0.8263118633,0.7614460581,0.9325278648,0.8979126352,1.092462409,0.7026753107,0.7191367598,0.7143678765,0.8725920863,0.9211396166,0.8649863642,0.8695511016,0.9798736389,0.9292369443,0.7345142914,0.865244356,0.7372591315,0.7253158978,0.7742005446,0.856540175,0.8700414307,0.7224174024,0.8909085893,0.9336464257,0.7031496529,0.818400367,0.9499865873,0.930644575,0.7509240068,0.9797110668,0.7794043645,0.7131709239,0.7377096659,0.6025052467,0.7285827482,0.7555048429,0.7427321564,0.8651610409,0.8836523047,0.9198811628,0.9780010811,0.7760056207,0.7328575296,0.912599458,0.8369527542,0.732551644,0.9261849341,1.047992478,0.7767727748,0.7402568266,0.7552304196,0.7624738807,0.9528889698,1.095135382,0.8012459575,0.8002689243,0.9416795185,0.7592405475,0.7465900683,1.080156901,0.7642181076,0.940232041,0.9280929678,0.6960410162,0.4763894947,0.454510322,0.5271865618,0.5017345302,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,96000.0,811735.0,3824775.0,2902156.0,1594781.0,6966234.0,6133388.0,599539.0,1452491.0,741896.0,1856920.0,526002.0,292051.0,1129462.0,1047223.0,1176986.0,404219.0,824435.0,428026.0,1490895.0,1112549.0,778190.0,717713.0,426088.0,496589.0,678083.0,449688.0,1224218.0,1156092.0,449755.0,145926.0,215564.0,976479.0,1418756.0,840064.0,807452.0,439533.0,568245.0,1623524.0,962006.0,4180889.0,62286.0,401277.0,551842.0,1498792.0,841799.0,230999.0,236635.0,1161865.0,273357.0,439134.0,555290.0,1768535.0,886386.0,493345.0,649350.0,455423.0,817093.0,825491.0,324838.0,770185.0,578181.0,447482.0,175291.0,813076.0,916115.0,673909.0,0.780822849975
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_94000,94000.0,0.8423461222,0.7472183984,0.8857019967,0.8941179713,0.7696580517,0.8256379806,0.8270154149,0.7621507908,0.933585658,0.8988895457,1.096558648,0.7033588814,0.7200207823,0.7151649868,0.8738014346,0.9217798861,0.8662201313,0.870721881,0.9815819861,0.9303817692,0.7354488775,0.8661600847,0.7378367165,0.7260806242,0.7753615619,0.8580021267,0.8708786216,0.7227592708,0.8922763213,0.9367794256,0.7038078767,0.8197814847,0.9510617131,0.9307529926,0.7545712643,0.9809652042,0.7811612101,0.7140139295,0.7383409819,0.6042338066,0.7297110517,0.7573169109,0.7439751827,0.8665158268,0.8850000709,0.9207660232,0.9796794003,0.7765968959,0.7334268922,0.9129905737,0.8379006416,0.7333788552,0.9272556015,1.055619726,0.7773644925,0.7410780622,0.7563806646,0.7636592935,0.954394574,1.100021642,0.8017774457,0.8008719197,0.9428187943,0.7603012574,0.7479200805,1.081552109,0.7644142946,0.9426165149,0.9302123202,0.6982967415,0.4768442647,0.4551007607,0.5273888651,0.5020809303,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,94000.0,813350.0,3827945.0,2904627.0,1596257.0,6974136.0,6140061.0,601787.0,1453904.0,742808.0,1858992.0,526731.0,292254.0,1131073.0,1048633.0,1179038.0,404717.0,825484.0,428479.0,1492063.0,1113722.0,779357.0,718938.0,426498.0,496824.0,679124.0,451197.0,1225364.0,1158043.0,450264.0,145943.0,216611.0,977729.0,1421954.0,841057.0,808143.0,440794.0,569125.0,1627418.0,963616.0,4187436.0,62381.0,401663.0,552789.0,1499934.0,842453.0,231098.0,236903.0,1163177.0,273673.0,442330.0,555713.0,1770497.0,887736.0,494112.0,650376.0,457455.0,817635.0,826113.0,325231.0,771261.0,579211.0,448060.0,175336.0,815138.0,918207.0,676093.0,0.781839297975
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_92000,92000.0,0.8442801752,0.7480641289,0.8875463891,0.8972300077,0.7698510931,0.8262375904,0.8276455079,0.7626511702,0.9357992329,0.9006835006,1.100729597,0.7039660159,0.7208883263,0.7159982596,0.875125248,0.9241769541,0.867698967,0.8721417623,0.9854199395,0.9323863623,0.736416428,0.8790308235,0.7385112251,0.7269685673,0.7758908345,0.8602827713,0.8747787059,0.7264616329,0.8947187938,0.9403193625,0.7045430657,0.8205530983,0.9525191527,0.9308103902,0.7579363559,0.9839962035,0.7845881027,0.7148043004,0.7390947239,0.607520949,0.7307739649,0.7582369053,0.7457215961,0.8680661637,0.8864045852,0.9218205201,0.9819248389,0.7774770777,0.734014537,0.913634532,0.8411864155,0.7340288969,0.9290208475,1.059600405,0.7780611246,0.7419101806,0.7572948964,0.7645649674,0.9598197384,1.103467513,0.8026972537,0.801531143,0.9460452927,0.7610780598,0.7489492258,1.085257377,0.7699642068,0.9453814407,0.9329921973,0.7000329476,0.477269113,0.4558556538,0.5279989069,0.5026334643,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,92000.0,813554.0,3830725.0,2906840.0,1597305.0,6990672.0,6152315.0,604076.0,1455159.0,743703.0,1861158.0,527529.0,293014.0,1133004.0,1050343.0,1183648.0,405589.0,826570.0,434846.0,1493427.0,1115084.0,779889.0,720849.0,428408.0,499369.0,680983.0,452902.0,1226644.0,1159133.0,450954.0,145952.0,217577.0,980750.0,1428192.0,841988.0,808968.0,443192.0,569954.0,1629395.0,965878.0,4194928.0,62480.0,402123.0,554056.0,1501634.0,843128.0,231261.0,237832.0,1164208.0,274194.0,443998.0,556211.0,1772485.0,888809.0,494698.0,654073.0,458888.0,818573.0,826793.0,326344.0,772049.0,580008.0,449595.0,176609.0,817529.0,920951.0,677774.0,0.78293469395
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_90000,90000.0,0.8458427312,0.748989992,0.8890114174,0.8995267844,0.7699002998,0.8271411033,0.828429921,0.7626802953,0.9375153693,0.9021919804,1.103096597,0.70509756,0.7216114411,0.7169684876,0.8763345963,0.925028544,0.8690154447,0.873484422,0.9883537677,0.9342300363,0.7370748257,0.8801183776,0.7394092512,0.7279223565,0.7770070825,0.8618760002,0.8768614735,0.7269402487,0.8963203935,0.9413304765,0.7052455158,0.8214202789,0.9538033893,0.9374366235,0.760047376,0.9875308643,0.7864454807,0.7155055317,0.7397342626,0.6096799354,0.7319035506,0.7590847707,0.7475158775,0.8699279338,0.8876388554,0.9237484154,0.983487962,0.7782961646,0.734639617,0.9142784902,0.8478180905,0.7349897733,0.9302439834,1.061220837,0.7786654319,0.7424492996,0.7584511056,0.766152215,0.9619710208,1.106745058,0.8032993455,0.8021845496,0.9483905194,0.7624818245,0.7497666022,1.09583972,0.7707227965,0.9481741198,0.9360830883,0.7020056744,0.4777165483,0.4565094162,0.5282300526,0.502995877,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,90000.0,813606.0,3834914.0,2909595.0,1597366.0,7003492.0,6162619.0,605375.0,1457498.0,744449.0,1863680.0,528258.0,293284.0,1134723.0,1051960.0,1187172.0,406391.0,827309.0,435384.0,1495243.0,1116547.0,781011.0,722184.0,429428.0,499698.0,682202.0,453389.0,1227867.0,1160358.0,451562.0,146991.0,218183.0,984273.0,1431573.0,842814.0,809668.0,444767.0,570835.0,1631217.0,968202.0,4203925.0,62567.0,402964.0,554938.0,1503216.0,843846.0,231424.0,239707.0,1165732.0,274555.0,444677.0,556643.0,1773773.0,890166.0,495725.0,655539.0,460251.0,819187.0,827467.0,327153.0,773473.0,580641.0,453979.0,176783.0,819944.0,924002.0,679684.0,0.78399534835
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_88000,88000.0,0.8476622263,0.7499678893,0.8905466938,0.9024720958,0.7715837346,0.827738772,0.8291337574,0.7636672076,0.9393058001,0.904121353,1.104410382,0.7064409964,0.7224586293,0.7178660062,0.8778359135,0.9292675696,0.8705877127,0.8749674092,0.9922791366,0.9359150899,0.7387025557,0.8826512873,0.7402286505,0.728915914,0.7777154324,0.8631505834,0.8807431805,0.7346199223,0.8977984901,0.9446918594,0.7061208501,0.822515404,0.9555502046,0.9386292179,0.760427081,0.9896378152,0.791325424,0.7165904877,0.740491659,0.6149437498,0.7329946713,0.7599465966,0.7492036139,0.8711631127,0.8891426788,0.9263021317,0.98674181,0.779137515,0.7353787436,0.9149422018,0.8571448782,0.7358812952,0.9327309135,1.065671656,0.7792249758,0.7431654739,0.7593065471,0.7672541698,0.9644583494,1.108134949,0.8040387222,0.8027826977,0.9509734575,0.7639821966,0.7506162605,1.099071873,0.7710366957,0.951002647,0.9387282265,0.7063405092,0.4781960657,0.457196868,0.5287928363,0.5035419343,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,88000.0,815385.0,3837685.0,2912067.0,1599433.0,7016867.0,6175798.0,606096.0,1460275.0,745323.0,1866013.0,529163.0,294628.0,1136776.0,1053746.0,1191887.0,407124.0,829136.0,436637.0,1496900.0,1118071.0,781723.0,723252.0,431329.0,504977.0,683327.0,455008.0,1229391.0,1161905.0,452389.0,147178.0,218292.0,986373.0,1440456.0,844092.0,810497.0,448607.0,571686.0,1633069.0,970388.0,4209894.0,62673.0,404078.0,556774.0,1504841.0,844695.0,231592.0,242344.0,1167146.0,275289.0,446542.0,557043.0,1775484.0,891170.0,496438.0,657234.0,460829.0,819941.0,828084.0,328044.0,774995.0,581299.0,455318.0,176855.0,822390.0,926613.0,683881.0,0.785112590425
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_86000,86000.0,0.8493046481,0.7508701318,0.8920333974,0.9050104151,0.7797766397,0.8287143243,0.8298783092,0.7685311049,0.9410392049,0.90569659,1.10558386,0.7073345244,0.7233843326,0.7187319789,0.8791464556,0.9299583036,0.872087226,0.8762644002,0.9934546659,0.9382806017,0.7397030707,0.8845737111,0.7408141477,0.7299094715,0.7784068694,0.8649848852,0.8814394782,0.7413758239,0.8991688499,0.9456261536,0.7069312811,0.8232487909,0.9583320132,0.9387695232,0.7701112988,0.9912952831,0.7934459443,0.7174445297,0.7412243876,0.6200197667,0.7341575932,0.7608670564,0.7510164249,0.8725065173,0.8900222736,0.9288489708,0.9880869465,0.7797173995,0.7362197287,0.9154478868,0.8578274986,0.7367330958,0.9340828005,1.068874337,0.780159414,0.7438121656,0.7601083105,0.7685307682,0.965965421,1.110484298,0.8047957497,0.8036871908,0.9539738401,0.7652016187,0.7514697926,1.10009052,0.7735653281,0.9538959319,0.9413065017,0.7083111703,0.4786681257,0.4578772563,0.5289362071,0.5038673301,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,86000.0,824043.0,3842208.0,2914682.0,1609620.0,7029816.0,6186558.0,606740.0,1462122.0,746278.0,1868264.0,529953.0,294847.0,1138734.0,1055308.0,1193299.0,408153.0,830259.0,437588.0,1498084.0,1119595.0,782418.0,724789.0,431670.0,509621.0,684370.0,455458.0,1230802.0,1162941.0,453706.0,147200.0,221072.0,988025.0,1444316.0,845098.0,811299.0,452310.0,572593.0,1635047.0,972736.0,4216386.0,62735.0,405189.0,557533.0,1505961.0,845661.0,231720.0,242537.0,1168497.0,275688.0,447884.0,557711.0,1777029.0,892111.0,497264.0,658261.0,461806.0,820713.0,829017.0,329079.0,776232.0,581960.0,455740.0,177435.0,824892.0,929158.0,685789.0,0.7861609481999999
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_84000,84000.0,0.8509996558,0.7518806005,0.8936246386,0.9074937282,0.7811667272,0.8294034443,0.8306504792,0.7749567778,0.9427637746,0.9076807153,1.114517963,0.7081579053,0.7241995332,0.7195864105,0.8805117418,0.9312483047,0.8735829101,0.8778329124,0.9944220633,0.9397679546,0.7408514801,0.8857198881,0.7415974479,0.7307863317,0.7808671914,0.8671223182,0.8822194951,0.7417147828,0.9013406664,0.9469902231,0.7079404428,0.8244493935,0.9614412177,0.9388906959,0.7727762005,0.9929738206,0.7947424282,0.7186585258,0.7418959032,0.6283472856,0.7354012914,0.7618549917,0.7527952651,0.8740794099,0.8910295515,0.9300524727,0.9902331393,0.7803723584,0.736837844,0.9160681411,0.8620965289,0.7375937233,0.9351670207,1.071435049,0.7810700717,0.7443646788,0.7611128578,0.7697362727,0.9671790025,1.113526187,0.8055586608,0.804391978,0.9555595496,0.7660760143,0.7522755475,1.102810935,0.7801964486,0.9572043605,0.9446253346,0.709757148,0.4791720813,0.458626207,0.5290271673,0.5041931989,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,84000.0,825512.0,3845403.0,2917394.0,1623078.0,7042699.0,6200111.0,611643.0,1463824.0,747119.0,1870485.0,530776.0,295256.0,1140687.0,1057197.0,1194461.0,408800.0,831548.0,438155.0,1499668.0,1120940.0,784891.0,726580.0,432052.0,509854.0,686023.0,456115.0,1232559.0,1164637.0,455178.0,147219.0,221837.0,989698.0,1446676.0,846528.0,812034.0,458385.0,573563.0,1637170.0,975040.0,4223987.0,62806.0,405714.0,558744.0,1507226.0,846371.0,231877.0,243744.0,1169862.0,276008.0,448957.0,558362.0,1778349.0,893290.0,498044.0,659088.0,463071.0,821491.0,829744.0,329626.0,777119.0,582584.0,456867.0,178956.0,827753.0,932434.0,687189.0,0.7873166100250001
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_82000,82000.0,0.8528697058,0.7529135765,0.8952744002,0.9104211407,0.7935507131,0.8304542713,0.831615407,0.7804208439,0.9446404139,0.9093863925,1.117426147,0.7091399636,0.7252522178,0.7203635162,0.8826052913,0.9331186486,0.8751613049,0.8794205224,0.9968696952,0.9417633523,0.7421201651,0.8894111036,0.7424455287,0.7318353041,0.7817197979,0.8689327514,0.8832527112,0.7515067668,0.9026729242,0.9504886359,0.7090300158,0.8255664635,0.9620263057,0.9390501336,0.7731733231,0.9947286097,0.798461579,0.7196135927,0.74262315,0.6305748113,0.7366949939,0.7630667599,0.7545092517,0.8755850494,0.8923631308,0.9315792007,0.9931910218,0.7814544643,0.7375003591,0.9168740765,0.8631010066,0.7386226933,0.9362241354,1.074890698,0.7819275726,0.7451469874,0.762472703,0.7710963291,0.9692451728,1.115817823,0.8063156883,0.8052111599,0.9567597027,0.7672836068,0.7530464381,1.109057993,0.7850880444,0.9611245188,0.9489602814,0.7118878995,0.4797036608,0.4593643063,0.5286201292,0.5042817329,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,82000.0,838599.0,3850275.0,2920783.0,1634522.0,7056718.0,6211762.0,613239.0,1465854.0,748205.0,1872505.0,532038.0,295849.0,1142748.0,1059109.0,1197401.0,409668.0,832972.0,439981.0,1501383.0,1122549.0,785748.0,728097.0,432558.0,516585.0,687037.0,457800.0,1234456.0,1166215.0,455455.0,147244.0,221951.0,991447.0,1453446.0,847653.0,812830.0,460010.0,574572.0,1639774.0,977260.0,4231263.0,62900.0,406380.0,560413.0,1509316.0,847132.0,232081.0,244028.0,1171494.0,276320.0,450405.0,558975.0,1780218.0,894886.0,498924.0,660496.0,464024.0,822263.0,830589.0,330040.0,778344.0,583181.0,459455.0,180078.0,831143.0,936713.0,689252.0,0.788503782425
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_80000,80000.0,0.8552839813,0.7539553921,0.8972022251,0.9146943267,0.796101888,0.8314291766,0.8325464526,0.7828258159,0.947198287,0.911119446,1.12238063,0.7102565107,0.7261013446,0.7213783701,0.8841912131,0.9342036372,0.8766937493,0.8808578408,1.001928967,0.9461173652,0.7431242438,0.8928112265,0.7432100377,0.7329057907,0.7822301679,0.8711775931,0.8840123087,0.7611198154,0.9056724748,0.9529323343,0.7102861551,0.8268435196,0.9632176042,0.946677636,0.7918241513,0.9976050992,0.8037969399,0.7208190993,0.743513936,0.6330668984,0.7379053559,0.7641105371,0.7562927242,0.8772692715,0.8937392711,0.9340710227,0.9958937005,0.7826535827,0.7381271803,0.9224010556,0.8643919727,0.7394354031,0.9407643075,1.079453683,0.7826535808,0.7459711529,0.763725192,0.7727175781,0.9719291398,1.119605156,0.8072001946,0.8060991724,0.9601775299,0.7682999561,0.7541181955,1.111795305,0.7938467038,0.9642733657,0.9525181999,0.7155111067,0.4802123566,0.4601090156,0.5285897388,0.5045499803,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,80000.0,841295.0,3854795.0,2924053.0,1639559.0,7075826.0,6223600.0,615958.0,1468162.0,749081.0,1875143.0,532994.0,296193.0,1144749.0,1060840.0,1203478.0,411562.0,834099.0,441663.0,1502929.0,1124191.0,786261.0,729978.0,432930.0,523193.0,689320.0,458977.0,1236643.0,1168019.0,456019.0,148440.0,227305.0,994314.0,1463158.0,849073.0,813805.0,461828.0,575516.0,1642017.0,979570.0,4239402.0,62997.0,407467.0,561938.0,1511632.0,847852.0,233480.0,244393.0,1172783.0,277660.0,452317.0,559494.0,1782187.0,896356.0,499973.0,662325.0,465599.0,823165.0,831505.0,331219.0,779375.0,584011.0,460589.0,182087.0,833866.0,940225.0,692760.0,0.78976710035
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_78000,78000.0,0.8574120522,0.7550505405,0.8990759437,0.9181096723,0.8032198174,0.8321961596,0.8334410537,0.788609781,0.9492058452,0.9131163078,1.125633204,0.7112211532,0.7271821396,0.7223151287,0.8858169488,0.9375469163,0.8782323204,0.8825251635,1.004244227,0.9486300031,0.7441719781,0.8935288505,0.7441080638,0.7339977912,0.7831285386,0.8734522706,0.8872487662,0.7660310824,0.9090793232,0.9546119876,0.7115204684,0.8282975512,0.9679468901,0.9468306962,0.7984951143,1.000369218,0.8064750581,0.7220254549,0.7444229945,0.6389475661,0.7391336681,0.7652194631,0.7583989203,0.8791136592,0.8954133386,0.936386331,0.9980186263,0.7835767381,0.7392693877,0.9275171656,0.868225965,0.7402689193,0.9441355546,1.083238669,0.7833963753,0.7468212699,0.7646683929,0.7743913748,0.9744105985,1.123457414,0.8081052935,0.806959071,0.9614878419,0.7692788454,0.7552403125,1.113422244,0.7983241271,0.9680640084,0.9563952369,0.7191074599,0.4807312729,0.4609282832,0.5289458076,0.5050211167,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,78000.0,848817.0,3858351.0,2927195.0,1651673.0,7090823.0,6237240.0,617743.0,1470156.0,750196.0,1877578.0,533974.0,297253.0,1146758.0,1062848.0,1206259.0,412655.0,835275.0,442018.0,1504745.0,1125866.0,787164.0,731884.0,434515.0,526569.0,691913.0,459786.0,1238792.0,1170073.0,458258.0,148464.0,229220.0,997069.0,1468033.0,850494.0,814800.0,466118.0,576474.0,1644400.0,982298.0,4248315.0,63115.0,408477.0,563137.0,1513415.0,849164.0,234775.0,245477.0,1174105.0,278655.0,453903.0,560025.0,1784218.0,897463.0,501056.0,664016.0,467201.0,824088.0,832392.0,331671.0,780368.0,584880.0,461263.0,183114.0,837144.0,944052.0,696242.0,0.7910568913
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_76000,76000.0,0.8593264153,0.7562057441,0.9009501014,0.9208234005,0.8036200945,0.8332027708,0.8345007944,0.7896157917,0.9515951835,0.9149317832,1.127592038,0.7122796476,0.7282154378,0.7235311837,0.8873547621,0.9397547421,0.8800818223,0.8842771808,1.007507736,0.9503012637,0.7450005435,0.8958090756,0.7449333972,0.7353088438,0.7843333303,0.8754190431,0.889954322,0.7703851766,0.9107650102,0.9657757652,0.7126284211,0.8300000566,0.9690938317,0.9469837565,0.8020692178,1.003423293,0.8100134702,0.7230221202,0.7452717537,0.6413560354,0.7404260884,0.7665475684,0.7606464046,0.8808438203,0.8967043568,0.938151467,1.000834729,0.7848902802,0.7401391021,0.9282282852,0.869785735,0.741270778,0.9465648855,1.085830406,0.7843084318,0.7478882065,0.7660146056,0.7757406125,0.9771341866,1.125561487,0.8090790348,0.8080070421,0.9636823247,0.7703395553,0.7562255546,1.114489168,0.8074141246,0.9708983176,0.9591244603,0.7221811955,0.4812939544,0.4617803066,0.529389681,0.5055556538,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,76000.0,849240.0,3863018.0,2930917.0,1653780.0,7108672.0,6249641.0,618818.0,1472344.0,751262.0,1880739.0,534901.0,297953.0,1149173.0,1064958.0,1210179.0,413382.0,836205.0,443146.0,1506414.0,1127877.0,788375.0,733532.0,435840.0,529562.0,693196.0,465163.0,1240721.0,1172478.0,458801.0,148488.0,230246.0,1000113.0,1474474.0,851668.0,815729.0,467875.0,577482.0,1647254.0,985209.0,4256676.0,63206.0,409247.0,564726.0,1515952.0,850163.0,234955.0,245918.0,1175694.0,279372.0,454989.0,560677.0,1786767.0,899043.0,501929.0,665872.0,468076.0,825081.0,833473.0,332428.0,781444.0,585643.0,461705.0,185199.0,839595.0,946746.0,699218.0,0.792391833425
